Longitude,Latitude,Pixel,Scan
22.6447811,-70.5294105,5900,600
22.6477138,-70.5293367,6000,600
22.6506473,-70.5292627,6100,600
22.6535815,-70.5291888,6200,600
22.6565166,-70.5291147,6300,600
22.6594524,-70.5290406,6400,600
22.6623889,-70.5289664,6500,600
22.6653263,-70.5288921,6600,600
22.6682644,-70.5288178,6700,600
22.6712032,-70.5287434,6800,600
22.6741429,-70.528669,6900,600
22.6770833,-70.5285945,7000,600
22.6800245,-70.5285199,7100,600
22.6829665,-70.5284452,7200,600
22.6859092,-70.5283705,7300,600
22.6888527,-70.5282957,7400,600
22.691797,-70.5282208,7500,600
22.6947421,-70.5281459,7600,600
22.6976879,-70.5280709,7700,600
22.7006345,-70.5279958,7800,600
22.7035819,-70.5279207,7900,600
22.7065301,-70.5278455,8000,600
22.709479,-70.5277702,8100,600
22.7124287,-70.5276949,8200,600
22.7153792,-70.5276195,8300,600
22.7183305,-70.527544,8400,600
22.7212825,-70.5274685,8500,600
22.7242354,-70.5273929,8600,600
22.727189,-70.5273172,8700,600
22.7301434,-70.5272415,8800,600
22.7330985,-70.5271656,8900,600
22.7360545,-70.5270898,9000,600
22.7390112,-70.5270138,9100,600
22.7419687,-70.5269378,9200,600
22.744927,-70.5268617,9300,600
22.747886,-70.5267855,9400,600
22.7508459,-70.5267093,9500,600
22.7538065,-70.526633,9600,600
22.7567679,-70.5265567,9700,600
22.7597301,-70.5264802,9800,600
22.7626931,-70.5264037,9900,600
22.7656568,-70.5263272,10000,600
22.7686214,-70.5262505,10100,600
22.7715867,-70.5261738,10200,600
22.7745528,-70.526097,10300,600
22.7775197,-70.5260202,10400,600
22.7804874,-70.5259433,10500,600
22.7834558,-70.5258663,10600,600
22.7864251,-70.5257892,10700,600
22.7893951,-70.5257121,10800,600
22.7923659,-70.5256349,10900,600
22.7953375,-70.5255576,11000,600
22.7983099,-70.5254803,11100,600
22.8012831,-70.5254029,11200,600
22.804257,-70.5253254,11300,600
22.8072318,-70.5252479,11400,600
22.8102073,-70.5251703,11500,600
22.8131837,-70.5250926,11600,600
22.8161608,-70.5250149,11700,600
22.8191387,-70.524937,11800,600
22.8221174,-70.5248591,11900,600
22.8250671,-70.524782,11999,600
22.4732912,-70.5345472,0,700
22.4761792,-70.5344772,100,700
22.479068,-70.5344072,200,700
22.4819576,-70.5343371,300,700
22.4848478,-70.5342669,400,700
22.4877389,-70.5341967,500,700
22.4906307,-70.5341264,600,700
22.4935232,-70.534056,700,700
22.4964165,-70.5339856,800,700
22.4993105,-70.5339151,900,700
22.5022053,-70.5338446,1000,700
22.5051009,-70.5337739,1100,700
22.5079972,-70.5337033,1200,700
22.5108942,-70.5336325,1300,700
22.513792,-70.5335617,1400,700
22.5166906,-70.5334908,1500,700
22.5195899,-70.5334199,1600,700
22.52249,-70.5333488,1700,700
22.5253908,-70.5332778,1800,700
22.5282924,-70.5332066,1900,700
22.5311947,-70.5331354,2000,700
22.5340978,-70.5330641,2100,700
22.5370016,-70.5329928,2200,700
22.5399062,-70.5329214,2300,700
22.5428116,-70.5328499,2400,700
22.5457177,-70.5327784,2500,700
22.5486246,-70.5327068,2600,700
22.5515322,-70.5326351,2700,700
22.5544406,-70.5325634,2800,700
22.5573498,-70.5324916,2900,700
22.5602597,-70.5324198,3000,700
22.5631704,-70.5323478,3100,700
22.5660818,-70.5322758,3200,700
22.568994,-70.5322038,3300,700
22.5719069,-70.5321317,3400,700
22.5748206,-70.5320595,3500,700
22.5777351,-70.5319872,3600,700
22.5806503,-70.5319149,3700,700
22.5835663,-70.5318425,3800,700
22.5864831,-70.53177,3900,700
22.5894006,-70.5316975,4000,700
22.5923189,-70.5316249,4100,700
22.5952379,-70.5315523,4200,700
22.5981578,-70.5314796,4300,700
22.6010783,-70.5314068,4400,700
22.6039997,-70.5313339,4500,700
22.6069218,-70.531261,4600,700
22.6098446,-70.531188,4700,700
22.6127683,-70.531115,4800,700
22.6156927,-70.5310419,4900,700
22.6186178,-70.5309687,5000,700
22.6215437,-70.5308954,5100,700
22.6244704,-70.5308221,5200,700
22.6273979,-70.5307487,5300,700
22.6303261,-70.5306753,5400,700
22.6332551,-70.5306017,5500,700
22.6361849,-70.5305282,5600,700
22.6391154,-70.5304545,5700,700
22.6420467,-70.5303808,5800,700
22.6449788,-70.530307,5900,700
22.6479116,-70.5302332,6000,700
22.6508452,-70.5301592,6100,700
22.6537796,-70.5300852,6200,700
22.6567148,-70.5300112,6300,700
22.6596507,-70.5299371,6400,700
22.6625874,-70.5298629,6500,700
22.6655248,-70.5297886,6600,700
22.6684631,-70.5297143,6700,700
22.6714021,-70.5296399,6800,700
22.6743418,-70.5295655,6900,700
22.6772824,-70.5294909,7000,700
22.6802237,-70.5294163,7100,700
22.6831658,-70.5293417,7200,700
22.6861087,-70.5292669,7300,700
22.6890523,-70.5291921,7400,700
22.6919967,-70.5291173,7500,700
22.6949419,-70.5290423,7600,700
22.6978879,-70.5289673,7700,700
22.7008346,-70.5288923,7800,700
22.7037821,-70.5288171,7900,700
22.7067304,-70.5287419,8000,700
22.7096795,-70.5286667,8100,700
22.7126293,-70.5285913,8200,700
22.71558,-70.5285159,8300,700
22.7185314,-70.5284404,8400,700
22.7214835,-70.5283649,8500,700
22.7244365,-70.5282893,8600,700
22.7273902,-70.5282136,8700,700
22.7303447,-70.5281379,8800,700
22.7333,-70.528062,8900,700
22.7362561,-70.5279862,9000,700
22.739213,-70.5279102,9100,700
22.7421706,-70.5278342,9200,700
22.745129,-70.5277581,9300,700
22.7480882,-70.5276819,9400,700
22.7510482,-70.5276057,9500,700
22.7540089,-70.5275294,9600,700
22.7569704,-70.527453,9700,700
22.7599328,-70.5273766,9800,700
22.7628959,-70.5273001,9900,700
22.7658597,-70.5272235,10000,700
22.7688244,-70.5271469,10100,700
22.7717899,-70.5270702,10200,700
22.7747561,-70.5269934,10300,700
22.7777231,-70.5269165,10400,700
22.7806909,-70.5268396,10500,700
22.7836595,-70.5267626,10600,700
22.7866289,-70.5266856,10700,700
22.789599,-70.5266084,10800,700
22.79257,-70.5265312,10900,700
22.7955417,-70.526454,11000,700
22.7985142,-70.5263766,11100,700
22.8014875,-70.5262992,11200,700
22.8044616,-70.5262217,11300,700
22.8074365,-70.5261442,11400,700
22.8104122,-70.5260666,11500,700
22.8133886,-70.5259889,11600,700
22.8163659,-70.5259111,11700,700
22.8193439,-70.5258333,11800,700
22.8223227,-70.5257554,11900,700
22.8252725,-70.5256782,11999,700
22.4734815,-70.5354439,0,800
22.4763697,-70.5353739,100,800
22.4792586,-70.5353039,200,800
22.4821482,-70.5352338,300,800
22.4850386,-70.5351636,400,800
22.4879298,-70.5350934,500,800
22.4908217,-70.5350231,600,800
22.4937144,-70.5349527,700,800
22.4966078,-70.5348823,800,800
22.4995019,-70.5348118,900,800
22.5023969,-70.5347412,1000,800
22.5052925,-70.5346706,1100,800
22.508189,-70.5345999,1200,800
22.5110861,-70.5345292,1300,800
22.5139841,-70.5344583,1400,800
22.5168828,-70.5343875,1500,800
22.5197822,-70.5343165,1600,800
22.5226824,-70.5342455,1700,800
22.5255833,-70.5341744,1800,800
22.528485,-70.5341033,1900,800
22.5313875,-70.5340321,2000,800
22.5342907,-70.5339608,2100,800
22.5371947,-70.5338894,2200,800
22.5400994,-70.533818,2300,800
22.5430049,-70.5337466,2400,800
22.5459112,-70.533675,2500,800
22.5488182,-70.5336034,2600,800
22.5517259,-70.5335318,2700,800
22.5546344,-70.53346,2800,800
22.5575437,-70.5333882,2900,800
22.5604537,-70.5333164,3000,800
22.5633645,-70.5332444,3100,800
22.5662761,-70.5331724,3200,800
22.5691884,-70.5331004,3300,800
22.5721015,-70.5330282,3400,800
22.5750153,-70.5329561,3500,800
22.5779299,-70.5328838,3600,800
22.5808453,-70.5328115,3700,800
22.5837614,-70.5327391,3800,800
22.5866783,-70.5326666,3900,800
22.5895959,-70.5325941,4000,800
22.5925143,-70.5325215,4100,800
22.5954335,-70.5324488,4200,800
22.5983535,-70.5323761,4300,800
22.6012742,-70.5323033,4400,800
22.6041956,-70.5322305,4500,800
22.6071178,-70.5321576,4600,800
22.6100408,-70.5320846,4700,800
22.6129646,-70.5320115,4800,800
22.6158891,-70.5319384,4900,800
22.6188144,-70.5318652,5000,800
22.6217405,-70.5317919,5100,800
22.6246673,-70.5317186,5200,800
22.6275949,-70.5316452,5300,800
22.6305232,-70.5315718,5400,800
22.6334524,-70.5314983,5500,800
22.6363822,-70.5314247,5600,800
22.6393129,-70.531351,5700,800
22.6422443,-70.5312773,5800,800
22.6451765,-70.5312035,5900,800
22.6481095,-70.5311297,6000,800
22.6510432,-70.5310557,6100,800
22.6539777,-70.5309817,6200,800
22.656913,-70.5309077,6300,800
22.659849,-70.5308336,6400,800
22.6627859,-70.5307594,6500,800
22.6657235,-70.5306851,6600,800
22.6686618,-70.5306108,6700,800
22.6716009,-70.5305364,6800,800
22.6745408,-70.5304619,6900,800
22.6774815,-70.5303874,7000,800
22.680423,-70.5303128,7100,800
22.6833652,-70.5302381,7200,800
22.6863082,-70.5301634,7300,800
22.689252,-70.5300886,7400,800
22.6921965,-70.5300137,7500,800
22.6951418,-70.5299388,7600,800
22.6980879,-70.5298638,7700,800
22.7010348,-70.5297887,7800,800
22.7039824,-70.5297136,7900,800
22.7069308,-70.5296384,8000,800
22.70988,-70.5295631,8100,800
22.71283,-70.5294877,8200,800
22.7157808,-70.5294123,8300,800
22.7187323,-70.5293369,8400,800
22.7216846,-70.5292613,8500,800
22.7246377,-70.5291857,8600,800
22.7275915,-70.52911,8700,800
22.7305462,-70.5290343,8800,800
22.7335016,-70.5289584,8900,800
22.7364578,-70.5288825,9000,800
22.7394148,-70.5288066,9100,800
22.7423725,-70.5287306,9200,800
22.7453311,-70.5286545,9300,800
22.7482904,-70.5285783,9400,800
22.7512505,-70.5285021,9500,800
22.7542114,-70.5284258,9600,800
22.757173,-70.5283494,9700,800
22.7601355,-70.5282729,9800,800
22.7630987,-70.5281964,9900,800
22.7660627,-70.5281199,10000,800
22.7690275,-70.5280432,10100,800
22.7719931,-70.5279665,10200,800
22.7749594,-70.5278897,10300,800
22.7779266,-70.5278129,10400,800
22.7808945,-70.5277359,10500,800
22.7838632,-70.5276589,10600,800
22.7868327,-70.5275819,10700,800
22.789803,-70.5275047,10800,800
22.7927741,-70.5274275,10900,800
22.795746,-70.5273503,11000,800
22.7987186,-70.5272729,11100,800
22.801692,-70.5271955,11200,800
22.8046663,-70.527118,11300,800
22.8076413,-70.5270405,11400,800
22.8106171,-70.5269629,11500,800
22.8135936,-70.5268852,11600,800
22.816571,-70.5268074,11700,800
22.8195492,-70.5267296,11800,800
22.8225281,-70.5266517,11900,800
22.8254781,-70.5265745,11999,800
22.4736718,-70.5363406,0,900
22.4765601,-70.5362706,100,900
22.4794492,-70.5362006,200,900
22.4823389,-70.5361305,300,900
22.4852295,-70.5360603,400,900
22.4881208,-70.5359901,500,900
22.4910128,-70.5359198,600,900
22.4939056,-70.5358494,700,900
22.4967991,-70.535779,800,900
22.4996934,-70.5357085,900,900
22.5025884,-70.5356379,1000,900
22.5054842,-70.5355673,1100,900
22.5083808,-70.5354966,1200,900
22.5112781,-70.5354258,1300,900
22.5141762,-70.535355,1400,900
22.517075,-70.5352841,1500,900
22.5199745,-70.5352132,1600,900
22.5228748,-70.5351421,1700,900
22.5257759,-70.5350711,1800,900
22.5286778,-70.5349999,1900,900
22.5315803,-70.5349287,2000,900
22.5344837,-70.5348574,2100,900
22.5373878,-70.5347861,2200,900
22.5402926,-70.5347147,2300,900
22.5431983,-70.5346432,2400,900
22.5461046,-70.5345716,2500,900
22.5490118,-70.5345,2600,900
22.5519196,-70.5344284,2700,900
22.5548283,-70.5343566,2800,900
22.5577377,-70.5342848,2900,900
22.5606478,-70.534213,3000,900
22.5635588,-70.534141,3100,900
22.5664705,-70.534069,3200,900
22.5693829,-70.533997,3300,900
22.5722961,-70.5339248,3400,900
22.5752101,-70.5338526,3500,900
22.5781248,-70.5337804,3600,900
22.5810403,-70.533708,3700,900
22.5839565,-70.5336356,3800,900
22.5868735,-70.5335632,3900,900
22.5897913,-70.5334907,4000,900
22.5927098,-70.5334181,4100,900
22.5956291,-70.5333454,4200,900
22.5985492,-70.5332727,4300,900
22.60147,-70.5331999,4400,900
22.6043916,-70.533127,4500,900
22.607314,-70.5330541,4600,900
22.6102371,-70.5329811,4700,900
22.613161,-70.5329081,4800,900
22.6160856,-70.5328349,4900,900
22.619011,-70.5327617,5000,900
22.6219372,-70.5326885,5100,900
22.6248642,-70.5326152,5200,900
22.6277919,-70.5325418,5300,900
22.6307204,-70.5324683,5400,900
22.6336496,-70.5323948,5500,900
22.6365796,-70.5323212,5600,900
22.6395104,-70.5322475,5700,900
22.642442,-70.5321738,5800,900
22.6453743,-70.5321,5900,900
22.6483074,-70.5320261,6000,900
22.6512412,-70.5319522,6100,900
22.6541759,-70.5318782,6200,900
22.6571113,-70.5318042,6300,900
22.6600475,-70.53173,6400,900
22.6629844,-70.5316558,6500,900
22.6659221,-70.5315816,6600,900
22.6688606,-70.5315072,6700,900
22.6717999,-70.5314328,6800,900
22.6747399,-70.5313584,6900,900
22.6776807,-70.5312838,7000,900
22.6806223,-70.5312092,7100,900
22.6835646,-70.5311346,7200,900
22.6865077,-70.5310598,7300,900
22.6894516,-70.530985,7400,900
22.6923963,-70.5309102,7500,900
22.6953417,-70.5308352,7600,900
22.698288,-70.5307602,7700,900
22.701235,-70.5306851,7800,900
22.7041827,-70.53061,7900,900
22.7071313,-70.5305348,8000,900
22.7100806,-70.5304595,8100,900
22.7130307,-70.5303842,8200,900
22.7159816,-70.5303087,8300,900
22.7189332,-70.5302333,8400,900
22.7218857,-70.5301577,8500,900
22.7248389,-70.5300821,8600,900
22.7277929,-70.5300064,8700,900
22.7307476,-70.5299306,8800,900
22.7337032,-70.5298548,8900,900
22.7366595,-70.5297789,9000,900
22.7396166,-70.529703,9100,900
22.7425745,-70.5296269,9200,900
22.7455332,-70.5295508,9300,900
22.7484926,-70.5294747,9400,900
22.7514528,-70.5293984,9500,900
22.7544139,-70.5293221,9600,900
22.7573756,-70.5292457,9700,900
22.7603382,-70.5291693,9800,900
22.7633016,-70.5290928,9900,900
22.7662657,-70.5290162,10000,900
22.7692306,-70.5289396,10100,900
22.7721963,-70.5288628,10200,900
22.7751628,-70.5287861,10300,900
22.7781301,-70.5287092,10400,900
22.7810982,-70.5286323,10500,900
22.784067,-70.5285553,10600,900
22.7870366,-70.5284782,10700,900
22.7900071,-70.5284011,10800,900
22.7929783,-70.5283239,10900,900
22.7959503,-70.5282466,11000,900
22.798923,-70.5281692,11100,900
22.8018966,-70.5280918,11200,900
22.8048709,-70.5280143,11300,900
22.8078461,-70.5279368,11400,900
22.810822,-70.5278592,11500,900
22.8137987,-70.5277815,11600,900
22.8167762,-70.5277037,11700,900
22.8197545,-70.5276259,11800,900
22.8227336,-70.527548,11900,900
22.8256837,-70.5274708,11999,900
22.4738622,-70.5372373,0,1000
22.4767506,-70.5371673,100,1000
22.4796398,-70.5370973,200,1000
22.4825297,-70.5370272,300,1000
22.4854203,-70.536957,400,1000
22.4883117,-70.5368868,500,1000
22.4912039,-70.5368165,600,1000
22.4940968,-70.5367461,700,1000
22.4969905,-70.5366756,800,1000
22.4998849,-70.5366051,900,1000
22.5027801,-70.5365346,1000,1000
22.505676,-70.5364639,1100,1000
22.5085727,-70.5363932,1200,1000
22.5114701,-70.5363225,1300,1000
22.5143683,-70.5362517,1400,1000
22.5172672,-70.5361808,1500,1000
22.5201669,-70.5361098,1600,1000
22.5230673,-70.5360388,1700,1000
22.5259686,-70.5359677,1800,1000
22.5288705,-70.5358966,1900,1000
22.5317732,-70.5358253,2000,1000
22.5346767,-70.5357541,2100,1000
22.5375809,-70.5356827,2200,1000
22.5404859,-70.5356113,2300,1000
22.5433916,-70.5355398,2400,1000
22.5462981,-70.5354683,2500,1000
22.5492054,-70.5353967,2600,1000
22.5521134,-70.535325,2700,1000
22.5550222,-70.5352532,2800,1000
22.5579317,-70.5351814,2900,1000
22.560842,-70.5351096,3000,1000
22.563753,-70.5350376,3100,1000
22.5666648,-70.5349656,3200,1000
22.5695774,-70.5348936,3300,1000
22.5724907,-70.5348214,3400,1000
22.5754048,-70.5347492,3500,1000
22.5783197,-70.534677,3600,1000
22.5812353,-70.5346046,3700,1000
22.5841517,-70.5345322,3800,1000
22.5870688,-70.5344598,3900,1000
22.5899867,-70.5343872,4000,1000
22.5929054,-70.5343146,4100,1000
22.5958248,-70.534242,4200,1000
22.598745,-70.5341692,4300,1000
22.6016659,-70.5340964,4400,1000
22.6045876,-70.5340236,4500,1000
22.6075101,-70.5339506,4600,1000
22.6104334,-70.5338777,4700,1000
22.6133574,-70.5338046,4800,1000
22.6162822,-70.5337315,4900,1000
22.6192077,-70.5336583,5000,1000
22.622134,-70.533585,5100,1000
22.6250611,-70.5335117,5200,1000
22.6279889,-70.5334383,5300,1000
22.6309175,-70.5333648,5400,1000
22.6338469,-70.5332913,5500,1000
22.6367771,-70.5332177,5600,1000
22.639708,-70.533144,5700,1000
22.6426397,-70.5330703,5800,1000
22.6455721,-70.5329965,5900,1000
22.6485053,-70.5329226,6000,1000
22.6514393,-70.5328487,6100,1000
22.6543741,-70.5327747,6200,1000
22.6573096,-70.5327007,6300,1000
22.6602459,-70.5326265,6400,1000
22.663183,-70.5325523,6500,1000
22.6661208,-70.5324781,6600,1000
22.6690594,-70.5324037,6700,1000
22.6719988,-70.5323293,6800,1000
22.674939,-70.5322548,6900,1000
22.6778799,-70.5321803,7000,1000
22.6808216,-70.5321057,7100,1000
22.6837641,-70.532031,7200,1000
22.6867073,-70.5319563,7300,1000
22.6896514,-70.5318815,7400,1000
22.6925962,-70.5318066,7500,1000
22.6955417,-70.5317317,7600,1000
22.6984881,-70.5316567,7700,1000
22.7014352,-70.5315816,7800,1000
22.7043831,-70.5315064,7900,1000
22.7073318,-70.5314312,8000,1000
22.7102812,-70.5313559,8100,1000
22.7132314,-70.5312806,8200,1000
22.7161825,-70.5312052,8300,1000
22.7191342,-70.5311297,8400,1000
22.7220868,-70.5310541,8500,1000
22.7250401,-70.5309785,8600,1000
22.7279943,-70.5309028,8700,1000
22.7309491,-70.530827,8800,1000
22.7339048,-70.5307512,8900,1000
22.7368613,-70.5306753,9000,1000
22.7398185,-70.5305993,9100,1000
22.7427765,-70.5305233,9200,1000
22.7457353,-70.5304472,9300,1000
22.7486949,-70.530371,9400,1000
22.7516553,-70.5302948,9500,1000
22.7546164,-70.5302185,9600,1000
22.7575783,-70.5301421,9700,1000
22.760541,-70.5300657,9800,1000
22.7635045,-70.5299891,9900,1000
22.7664688,-70.5299126,10000,1000
22.7694338,-70.5298359,10100,1000
22.7723997,-70.5297592,10200,1000
22.7753663,-70.5296824,10300,1000
22.7783337,-70.5296055,10400,1000
22.7813019,-70.5295286,10500,1000
22.7842708,-70.5294516,10600,1000
22.7872406,-70.5293745,10700,1000
22.7902111,-70.5292974,10800,1000
22.7931825,-70.5292202,10900,1000
22.7961546,-70.5291429,11000,1000
22.7991275,-70.5290656,11100,1000
22.8021012,-70.5289881,11200,1000
22.8050757,-70.5289107,11300,1000
22.8080509,-70.5288331,11400,1000
22.811027,-70.5287555,11500,1000
22.8140038,-70.5286778,11600,1000
22.8169814,-70.5286,11700,1000
22.8199599,-70.5285222,11800,1000
22.8229391,-70.5284443,11900,1000
22.8258893,-70.5283671,11999,1000
22.4740526,-70.538134,0,1100
22.4769411,-70.538064,100,1100
22.4798304,-70.537994,200,1100
22.4827205,-70.5379239,300,1100
22.4856112,-70.5378537,400,1100
22.4885028,-70.5377834,500,1100
22.4913951,-70.5377131,600,1100
22.4942881,-70.5376428,700,1100
22.4971819,-70.5375723,800,1100
22.5000764,-70.5375018,900,1100
22.5029717,-70.5374312,1000,1100
22.5058678,-70.5373606,1100,1100
22.5087646,-70.5372899,1200,1100
22.5116621,-70.5372191,1300,1100
22.5145604,-70.5371483,1400,1100
22.5174595,-70.5370774,1500,1100
22.5203593,-70.5370065,1600,1100
22.5232599,-70.5369354,1700,1100
22.5261612,-70.5368643,1800,1100
22.5290633,-70.5367932,1900,1100
22.5319661,-70.536722,2000,1100
22.5348697,-70.5366507,2100,1100
22.5377741,-70.5365793,2200,1100
22.5406792,-70.5365079,2300,1100
22.5435851,-70.5364364,2400,1100
22.5464917,-70.5363649,2500,1100
22.5493991,-70.5362933,2600,1100
22.5523072,-70.5362216,2700,1100
22.5552161,-70.5361499,2800,1100
22.5581258,-70.536078,2900,1100
22.5610362,-70.5360062,3000,1100
22.5639473,-70.5359342,3100,1100
22.5668593,-70.5358622,3200,1100
22.569772,-70.5357901,3300,1100
22.5726854,-70.535718,3400,1100
22.5755996,-70.5356458,3500,1100
22.5785146,-70.5355735,3600,1100
22.5814304,-70.5355012,3700,1100
22.5843469,-70.5354288,3800,1100
22.5872641,-70.5353563,3900,1100
22.5901821,-70.5352838,4000,1100
